context,target,truth_genes,training_magnitude,training_disagreement,variance_eligible_genes,zero_mse,zero_cosine,global_template_mse,global_template_cosine,target_mean_mse,target_mean_cosine,global_shrink_mse,global_shrink_cosine,heterogeneity_shrink_mse,heterogeneity_shrink_cosine,permuted_target_mean_mse,permuted_target_mean_cosine
Jurkat,MVD,6642,0.05386489576858645,0.11017221356133268,6642,0.0728852205630813,nan,0.08606172589035359,0.16490029719991642,0.09526696742399897,0.2512323264066413,0.06838098931807282,0.2512323264066413,0.06832118347124398,0.2512323262107495,0.18916785367620245,0.14331567072976792
Jurkat,MVK,6642,0.014875663820960833,0.033164335001168214,6642,0.037960258021848395,nan,0.05883153008690491,0.1106995603562335,0.0412208623297796,0.24439295763517663,0.035986222141267406,0.24439295763517663,0.03595828707298866,0.24439295615793044,0.14671920665728155,0.09121592454294125
Jurkat,MYBBP1A,6642,0.2356240085043201,0.2889502605642974,6642,0.11534924662446255,nan,0.1355424315182804,0.06945920872419506,0.3033702655011634,0.14437336649137184,0.11817499971238522,0.14437336649137184,0.1674342702992654,0.1443733663693467,0.14527443750430427,-0.0015277980264766715
Jurkat,MYBL2,6642,0.02344895478734343,0.0355468587064415,6642,0.0910727708544925,nan,0.09650521835845748,0.22405568755015787,0.09378663155736999,0.22434686100284493,0.087354556969108,0.22434686100284493,0.08655371707122363,0.22434686097104747,0.14489816126430724,0.13083174649481116
Jurkat,MYC,6641,0.06804424432542343,0.1371055284407387,6642,0.2737624011566421,nan,0.30983469884292636,-0.04543226713785231,0.2786561565530204,0.23135118026052323,0.26222715777378286,0.23135118026052323,0.2603709759184427,0.2313511801932514,0.2920565553841724,-0.006953381449611521
Jurkat,MYCBP,6642,0.07506879073011971,0.19416901172894965,6642,0.10059210579642813,nan,0.12278297899868053,0.0555934609639492,0.16595310753099526,0.05585713709414226,0.10285695796826876,0.05585713709414226,0.10065213179552729,0.05585713657102822,0.21887252951511071,0.03358269804707132
Jurkat,MYO1H,6642,0.02137696590177392,0.06121741092026314,6642,0.05486758923351056,nan,0.07412684432258805,0.11260351531363019,0.07353252822860247,0.039594332536784266,0.05552564287633137,0.039594332536784266,0.05478854885601282,0.03959433229190257,0.08516580329751999,0.05349633888833247
Jurkat,MZF1,6642,0.029877888174461922,0.08717675503986255,6642,0.05586667448791203,nan,0.07700870138336843,0.08783362608891992,0.08184224038145373,0.047757520790305534,0.05675846193866625,0.047757520790305534,0.05578288520410171,0.04775752088796764,0.14359927400263958,0.037923639173752764
Jurkat,MZT1,6641,0.046848324606263425,0.11509793412736664,6642,0.15019614569235842,nan,0.16825759055764422,0.07729453765564452,0.17866629322163627,0.10957836660630971,0.148528349989118,0.10957836660630971,0.1484037518245425,0.1095783665234484,0.3050635052370141,0.0555938976849891
Jurkat,N6AMT1,6641,0.05108766585556187,0.10668430199589815,6641,0.07308423628925627,nan,0.09258094196873677,0.09498560763099531,0.10846986581654457,0.12848608469218614,0.07235170632365222,0.12848608469218614,0.07302218538542868,0.12848608408994905,0.13633483851300227,0.1027679354233724
Jurkat,NAA10,6642,0.11702577840972721,0.2066302216778486,6642,0.10730398021987098,nan,0.08824867953780172,0.42938135113460585,0.13375012912642545,0.4041586325219891,0.09197318398305673,0.4041586325219891,0.08983752004175792,0.40415863305236943,0.13077700022878114,0.09645366132843397
Jurkat,NAA15,6642,0.07177062331612144,0.15984159778880502,6642,0.08469558714612622,nan,0.09289786577438977,0.20395073918179515,0.12677907769541694,0.1903857798914306,0.08175946793029794,0.1903857798914306,0.08180599220177602,0.19038577933420653,0.16263859971846736,0.10340538232204427
Jurkat,NAA20,6642,0.03572504155679606,0.08237471158662273,6642,0.07613905132852399,nan,0.09767954296294354,0.07093026409170984,0.09569342228132868,0.15502721005102857,0.07432919878990608,0.15502721005102857,0.0743100824861104,0.15502720898663125,0.2104169741356899,-0.0019720897787720557
Jurkat,NAA25,6642,0.03755335908948307,0.07678823983085172,6642,0.05075286741610247,nan,0.07315573167462879,0.07545977547234886,0.07041041125325284,0.20495891132127247,0.04862599854076677,0.20495891132127247,0.048861991748568916,0.20495891053769277,0.17248826238501413,0.0034339954404013578
Jurkat,NAA35,6642,0.01810677805558652,0.040956016260155464,6642,0.029869118419091786,nan,0.04738426692288961,0.18271500999128082,0.04135755047121852,0.14229435930741804,0.02934620553415944,0.14229435930741804,0.02933681898514742,0.14229435929822157,0.10938740004899848,0.10985843811408676
Jurkat,NAA38,6641,0.31186558724023217,0.24165201276865012,6642,0.14569678800229846,nan,0.14334337039771036,0.23799312842935336,0.32697424920180884,0.3061860558882552,0.13255415675734983,0.3061860558882552,0.22042029531304175,0.30618605573065666,0.2242898259473721,0.17601559123019694
Jurkat,NAA50,6642,0.061543822561211964,0.1339343552384188,6642,0.07672068737289164,nan,0.09064196568244746,0.1527057260138262,0.11371697682783853,0.17861970993898435,0.07443029304236748,0.17861970993898435,0.07462052177355508,0.17861971002280638,0.12654480371033586,0.13540010560067334
Jurkat,NACA,6641,0.20637794725141156,0.22361607448494453,6642,0.21714380535335046,nan,0.1668484833722881,0.5017952129853482,0.20346957088981057,0.5197463843156799,0.17502914555703117,0.5197463843156799,0.16067050844742273,0.5197463842391148,0.2485843032348562,0.007968128188896743
Jurkat,NAE1,6637,0.09027599067232595,0.1908989317695758,6642,0.18100253451087786,nan,0.207177862849488,0.013585928088437175,0.24006637607253692,0.12187168455311435,0.1788541525556975,0.12187168455311435,0.1796126283465638,0.12187168459347338,0.26980382031181893,0.013032581370165289
Jurkat,NAF1,6642,0.10835824509509927,0.23713501143793844,6642,0.05499849306915602,nan,0.09505608734068173,-0.15204578359548185,0.18638456800194803,-0.14914772556332906,0.06752784080686025,-0.14914772556332906,0.06909315478080605,-0.14914772536455825,0.08185464292481542,0.013473502981290872
Jurkat,NAGLU,6642,0.011334403419819715,0.03136176414837005,6642,0.026272574122119717,nan,0.051985011119809126,0.04398033606313349,0.036377603595169956,0.03562077573356173,0.02667363084374165,0.03562077573356173,0.026245471408069362,0.035620776124065875,0.30059290738093614,0.03556380976652074
Jurkat,NANOG,6642,0.03662448559181324,0.1030225228053013,6642,0.05825408625353245,nan,0.07683590872725123,0.11765295339554778,0.08894560580380446,0.06422334292868223,0.05905987507966191,0.06422334292868223,0.05802671798402127,0.06422334221337206,0.1436114807423797,0.07999563871835375
Jurkat,NAPA,6642,0.13624269704821035,0.3287558057590938,6638,0.11175081932334287,nan,0.13191488383623126,0.07082847529483217,0.22377571241897065,0.09888495658374341,0.11417341018224329,0.09888495658374341,0.11171848213325783,0.09888495665601668,0.14560889720513429,-0.028996109395003872
Jurkat,NAPG,6642,0.026644703486270745,0.0650060396568884,6642,0.040597926993971314,nan,0.06186702036828714,0.10115417631915258,0.053749908855603185,0.20512197491541181,0.03889004055932252,0.20512197491541181,0.03900739358210971,0.2051219763702761,0.09920856903142365,0.05564788493972176
Jurkat,NARS,6642,0.17690856254687068,0.21946598467225817,6642,0.1199652989896735,nan,0.1031347218593977,0.38693311542543746,0.15838928710135758,0.4753014700872124,0.0964009405721012,0.4753014700872124,0.09955074724590147,0.47530147023481334,0.18232029812647,0.26569732663368373
Jurkat,NASP,6642,0.0368010202747449,0.09639909595254083,6642,0.052359296178145484,nan,0.0818759885721157,-0.018433327041625164,0.08490330187135223,0.04848956760648378,0.053595106301923816,0.04848956760648378,0.05240939222322424,0.04848956851812676,0.08675224236533277,-0.015511738728554018
Jurkat,NAT10,6624,0.21225905751918442,0.46450010165729316,6597,0.29306746356309143,nan,0.3082763847850312,0.07123892185616504,0.4202402813403386,0.17192101572079657,0.2849042358004084,0.17192101572079657,0.285509557394429,0.17192101592547188,0.36395770859824406,0.038267042541985444
Jurkat,NBAS,6641,0.08621804658995694,0.15628195692644725,6642,0.06927613774659395,nan,0.09231686401431896,0.05740239740116503,0.1278543890937692,0.17877242052893375,0.06775642783314974,0.17877242052893375,0.07184398285046452,0.17877242113870187,0.21972685810491752,0.04814749198099299
Jurkat,NBEAL1,6642,0.018024746837348653,0.04996571672345592,6642,0.03355692676379447,nan,0.06801615193191377,-0.10349957539129194,0.04987880305837554,0.034619911561734926,0.03425775581024222,0.034619911561734926,0.03353159810460779,0.03461991071323402,0.07208812237670047,-0.046895882710365315
Jurkat,NBPF12,6642,0.006515437131266488,0.0193506218791893,6642,0.005732557548338244,nan,0.036629543143114444,-0.11008354184190923,0.011701821585304925,0.04468423392162732,0.006003229095168175,0.04468423392162732,0.0057277425450484734,0.04468423479508121,0.04887991475299989,-0.0626422651177676
Jurkat,NBPF15,6642,0.025674235466083644,0.07635440377362966,6642,0.05083064787525253,nan,0.06939902016239492,0.12612939623562872,0.07603014510414415,0.006570715415363059,0.05231660302778091,0.006570715415363059,0.05082846160165485,0.006570715713956842,0.1588671839268578,0.13426385352430187
Jurkat,NBPF3,6642,0.026816547229277527,0.07690679954234769,6642,0.07143350380831297,nan,0.08970355402667125,0.10972583921915281,0.09396187693259521,0.048988033709907425,0.07203749448417422,0.048988033709907425,0.07129772819420661,0.0489880338175146,0.16493292052461245,0.09585449397365325
Jurkat,NCAPD2,6642,0.03693999434007637,0.08692772900028299,6642,0.0779600444312145,nan,0.09833268687978831,0.08257219093408359,0.10699076353628069,0.0736923221920134,0.07829147526748169,0.0736923221920134,0.07797133518507,0.07369232178693183,0.11328423461947001,0.03280311651937472
Jurkat,NCAPD3,6642,0.1332177172561497,0.3496396523098119,6640,0.06395745425353982,nan,0.08013336126347474,0.14065942311033064,0.1752899627488968,0.11893824474042618,0.06679753711522429,0.11893824474042618,0.06311608522859516,0.11893824464713051,0.159297394153855,0.009471801545901751
Jurkat,NCAPG,6640,0.08968280756808597,0.20265897491334312,6642,0.15873751158120517,nan,0.1493128714470617,0.28094875824736026,0.19596613967858065,0.21978254008629172,0.1512311433689255,0.21978254008629172,0.1512614885846653,0.21978254055243787,0.179740558956326,0.11101956865080025
Jurkat,NCAPG2,6642,0.09430600883418092,0.19181922451367717,6642,0.02836441761081348,nan,0.0521453557866311,0.07653373542416354,0.11253345361547265,0.09799900544702886,0.03172429995770583,0.09799900544702886,0.03487328600546072,0.09799900508250543,0.06792999810625505,0.058364484371628125
Jurkat,NCAPH,6642,0.1551189309335615,0.2977405503385172,6641,0.12903905876669702,nan,0.1311056513790161,0.21617715861823533,0.2384145179456518,0.16165147533447777,0.12729873691620186,0.16165147533447777,0.1324984106057359,0.1616514752686287,0.22911934052821556,0.1511498706945039
Jurkat,NCAPH2,6642,0.11319593591342438,0.20820166333513657,6642,0.061471188522592084,nan,0.08582616228106255,0.045082527584278234,0.16048011852172553,0.08503731201797743,0.06499918308976203,0.08503731201797743,0.0728906632303132,0.08503731298741178,0.10896033754385867,0.07969300848014922
Jurkat,NCBP1,6629,0.18078769021234345,0.29078145708194286,6638,0.28431437265172776,nan,0.3174847855211872,-0.028207847550602065,0.29751271968594095,0.3680253630204023,0.2539653577728714,0.3680253630204023,0.24581264140034065,0.3680253625096897,0.42635228272248293,-0.05324624275087856
Jurkat,NCBP2,6623,0.13240968745220086,0.17859954623020857,6642,0.40207616677879365,nan,0.43823738222447584,-0.03776585092628952,0.35112112763450015,0.3964778241073076,0.3647557188580911,0.3964778241073076,0.3416614533400825,0.39647782438203455,0.43337565673835365,0.013507776628184353
Jurkat,NCKAP1,6642,0.0495935833650935,0.15007586197964462,6642,0.07803532285511995,nan,0.09399590997089101,0.12964014359962533,0.10804004442726152,0.15744209058892816,0.07623770634840717,0.15744209058892816,0.07803532285511995,nan,0.15678348222988348,0.11765330293178698
Jurkat,NCL,6642,0.038509235003313644,0.076432304279173,6642,0.05237189495215442,nan,0.09281998513978276,-0.16090128158073852,0.09641423563524809,-0.06160378346765843,0.056161998573042556,-0.06160378346765843,0.05865439223166357,-0.061603783642245655,0.09066683029022005,-0.07774386262352952
Jurkat,NCOA4,6642,0.0354650313177394,0.0938446650623655,6642,0.10147031478494223,nan,0.11295771391141049,0.15557195885087038,0.1284310007877158,0.07088285676539911,0.10156079291529611,0.07088285676539911,0.10096078366613363,0.07088285723631459,0.21038545707894052,0.11671160806413171
Jurkat,NDC1,6642,0.04326813304696449,0.12039810998652464,6642,0.04740755544182052,nan,0.0705270658879054,0.06825981125881249,0.08253445796005347,0.08987775048771682,0.04807650613932012,0.08987775048771682,0.04704877391545013,0.0898777508423049,0.23626536308709517,0.0528495893758899
Jurkat,NDC80,6626,0.1268455836947685,0.2153125702604023,6642,0.24723432145585877,nan,0.25906464759491926,0.09777700553592562,0.35889256404322717,0.042177272321426755,0.2514149579699322,0.042177272321426755,0.26389848435905333,0.04217727262064281,0.2762212830787873,0.05171698389925997
Jurkat,NDOR1,6641,0.07293500176784,0.1762966035294894,6642,0.09128644154697496,nan,0.10425513005585733,0.14942790014815216,0.13797724703397787,0.16087199216144862,0.08928178069544974,0.16087199216144862,0.08893690298437348,0.1608719921298234,0.1862826528074927,0.13640709108731722
Jurkat,NDUFA11,6642,0.04090454971776378,0.09855581486017519,6642,0.07795824396525976,nan,0.0995889715312888,0.06913385230239709,0.11095442050107955,0.07002293902100101,0.07853768499618491,0.07002293902100101,0.0779843991670435,0.07002293814618861,0.14567753273040365,0.04419195505645954
Jurkat,NDUFA2,6524,0.16497219415441927,0.23062206397610754,6642,0.37084469235307616,nan,0.3725095517847487,0.13014953497592616,0.46690281536809747,0.13976866357278955,0.3638729034938397,0.13976866357278955,0.38095472423267257,0.1397686641966599,0.4105764911292332,0.05138048374019959
Jurkat,NDUFA4,6642,0.041017755634481116,0.10286881247345994,6642,0.06620188517402319,nan,0.08072826700308788,0.15737595302801166,0.09696490592613843,0.09839506258592762,0.06620181123093195,0.09839506258592762,0.06562053866467442,0.09839506326869853,0.17443599279068991,0.10724987835013547
Jurkat,NDUFA6,6642,0.036957043689705066,0.09553306537259348,6642,0.057662180426995426,nan,0.07107814399455285,0.18241970834179966,0.0781619641184884,0.1782515821188594,0.05585768065277442,0.1782515821188594,0.05609405048348559,0.17825158262787896,0.18547556660798045,0.06869547096179641
Jurkat,NDUFA8,6641,0.09473266594993963,0.22610990277039797,6642,0.13231858631022014,nan,0.14526438150781246,0.12429406991819916,0.19183039074498368,0.15703084343157703,0.12944768304701715,0.15703084343157703,0.12906555146831988,0.1570308442331759,0.20623868498438386,0.07299182248587499
Jurkat,NDUFAB1,6642,0.1190141513713854,0.16718147141352788,6642,0.045532022050599495,nan,0.0656613054515304,0.1114482928845394,0.1428247819682969,0.14753663400468162,0.047540058697932555,0.14753663400468162,0.06762433092672279,0.1475366347848977,0.16023979098322297,0.06018888259706125
Jurkat,NDUFAF3,6642,0.03736258095777165,0.08655108231352078,6642,0.08517780740370132,nan,0.09768652587004334,0.1593624831441517,0.10452968245209444,0.15963167585589405,0.08301029227061814,0.15963167585589405,0.08301379198222372,0.1596316764958831,0.14309120913922135,0.06077267645986036
Jurkat,NDUFAF7,6639,0.13633764328893358,0.27455254687398095,6642,0.17522126802619198,nan,0.19113362477052354,0.08688959194491724,0.2972151942057394,0.046504818779953466,0.1801501092829569,0.046504818779953466,0.18454930168779174,0.04650481883457479,0.2556056693764719,0.05894696050820941
Jurkat,NDUFB10,6641,0.07714004633741427,0.13700304243728578,6642,0.13426886729282955,nan,0.14832487463478217,0.11435956453217459,0.18373864203007872,0.13596303605675844,0.13217160543357553,0.13596303605675844,0.13577081311255798,0.13596303623195813,0.16217392436906844,0.009484008368342648
Jurkat,NDUFB3,6642,0.028997625046629918,0.07556102255622307,6642,0.045511993165837074,nan,0.06763650491238062,0.08357776786685844,0.06775719639459554,0.09293630836795314,0.045636239305483606,0.09293630836795314,0.045125401048724596,0.09293630998400407,0.08004904393587418,0.03386994638180051
Jurkat,NDUFB4,6642,0.048373486351426624,0.1207127120489015,6642,0.05869664677163702,nan,0.07396084126048612,0.15805164993801554,0.08859051238931676,0.17340145094841025,0.057100084394139126,0.17340145094841025,0.05695705132902123,0.1734014505023155,0.1191326852934891,0.08308388029162844
Jurkat,NDUFB6,6642,0.0571458094303044,0.13895785440572184,6642,0.07396948676612732,nan,0.09768640641166623,0.04809499242503782,0.12142408606045269,0.07452972461899174,0.07511829732771498,0.07452972461899174,0.07414066198888807,0.07452972582372053,0.20286777614683077,0.02260417484566531
Jurkat,NDUFB7,6642,0.05198280044838904,0.14498644834704189,6642,0.1084838698854501,nan,0.12527619780621604,0.10241997834599181,0.14942431638128068,0.073522327851384,0.1089722064166159,0.073522327851384,0.10798324338677343,0.07352232790368263,0.12165848308181652,0.026586367859034562
Jurkat,NDUFB8,6642,0.040944739026910586,0.09637681705349108,6642,0.0731190464435915,nan,0.08652525299218335,0.16210277734967296,0.09312716687593255,0.1913208213803226,0.07044393793453972,0.1913208213803226,0.07050913667886155,0.1913208224438107,0.16580413314687528,0.10055535396907866
Jurkat,NDUFS3,6642,0.03598946964941501,0.10169757408581781,6642,0.06383643410172371,nan,0.08034072655721972,0.1369161257556161,0.08734727427114798,0.1301711862516925,0.06296611857388418,0.1301711862516925,0.06323482567341784,0.1301711865075657,0.09800054691153,0.025459692774758656
Jurkat,NDUFS5,6642,0.03669872902160212,0.10307881415316394,6642,0.06533119162733336,nan,0.09112707028837941,0.02691637905114343,0.09888607486305848,0.03210298608819197,0.06683890075412136,0.03210298608819197,0.06527925358499313,0.0321029864074994,0.145117136526176,0.03244038439124951
Jurkat,NEDD1,6641,0.07534637734611214,0.193570446030058,6642,0.11124913826636595,nan,0.13066231325803923,0.07773042069250327,0.18289358295743124,0.020254113119823322,0.11503150108912148,0.020254113119823322,0.11215979929345804,0.02025411318931277,0.14331465392061538,0.07433012248579979
Jurkat,NEDD8,6642,0.16281062828168716,0.37018459174130597,6642,0.23514392763372963,nan,0.256987773636397,0.038495737256989765,0.32021932733658426,0.1986459084974252,0.2258857847488719,0.1986459084974252,0.2258862717865184,0.19864590892908188,0.2824786969030634,0.053729745104246565
Jurkat,NELFA,6642,0.14624770278563945,0.20376541905879691,6641,0.1132862199242299,nan,0.13300952913900474,0.07425262608902806,0.1873578246905661,0.2838966155624045,0.10415585714079388,0.2838966155624045,0.11625937264218487,0.28389661545369327,0.20582563482460423,-0.02000664070503054
Jurkat,NELFB,6642,0.05581079137858432,0.09695464360045694,6642,0.07551081573861108,nan,0.10589862017841993,-0.024804679481473673,0.09726998364675911,0.26226730597601805,0.07048608433886862,0.26226730597601805,0.07106616950553311,0.2622673057619905,0.1562027313973701,0.05498930892759705
Jurkat,NELFCD,6642,0.06746508039350493,0.10523000892666746,6642,0.11472527151521257,nan,0.13872621602405547,0.03611754750248541,0.1305686672312386,0.29338176040092956,0.10603641785692218,0.29338176040092956,0.10549162096362652,0.29338176020855217,0.25108558986185736,0.0064613877292668395
Jurkat,NELFE,6642,0.12210971438171465,0.19053305571749252,6642,0.10360648556349396,nan,0.12975718561269034,0.018086021308225262,0.17404273409535162,0.22970424314597496,0.09831997623397805,0.22970424314597496,0.10692740533690906,0.22970424224144986,0.12451563069075429,0.02338350856300206
Jurkat,NEMF,6642,0.037376895686956256,0.08515157678250626,6642,0.05799549415293421,nan,0.07228798431890676,0.17103886022393616,0.08147975336215259,0.14919557501149244,0.05685839096060188,0.14919557501149244,0.05681662999316635,0.1491955751205181,0.10263090860847464,0.04276403934834589
Jurkat,NEPRO,6639,0.25092655158437177,0.46842399129948253,6602,0.2521229904011021,nan,0.28402110036434597,-0.022618989030058854,0.4517526684883071,0.10062954087494666,0.25512253190409795,0.10062954087494666,0.26288928688796215,0.1006295409222663,0.30762950356576274,-0.02869171162546746
Jurkat,NFATC2IP,6642,0.024676444443953872,0.06072628864666821,6642,0.03664365041257426,nan,0.06121494980521762,0.055020245779719576,0.05606557489459477,0.08737001053831188,0.03687229821267283,0.08737001053831188,0.03649626586700853,0.08737001028205334,0.14469439990577274,0.036004339708012624
Jurkat,NFKBIE,6642,0.061575456757387674,0.1638745697774646,6642,0.10693842726339306,nan,0.1105281923944075,0.22357465478332,0.14734243454052254,0.13045174142166477,0.10549403092485436,0.13045174142166477,0.10533842181066244,0.130451742321334,0.13808625005153197,0.009905341899599327
Jurkat,NFRKB,6642,0.036906965637526636,0.061721129566366245,6642,0.04473725051790021,nan,0.07429241525851678,-0.020484389316933298,0.06060458482744746,0.2588924067389702,0.04178402806370021,0.2588924067389702,0.0426521548391268,0.2588924058268714,0.06224123562350311,0.019098017806241246
Jurkat,NFS1,6637,0.09789843954296702,0.18485870779549468,6642,0.18145586612494005,nan,0.18508965150362505,0.17138307204535488,0.23891995297101148,0.1517750142538149,0.17746035817915173,0.1517750142538149,0.17989678033191603,0.15177501450254818,0.21456862299754806,0.10598519618488722
Jurkat,NFYB,6621,0.08655831171903254,0.21429463258283996,6642,0.2731001727570018,nan,0.2754598067354398,0.1469860395136125,0.2962282973977399,0.20578018952059185,0.2626976765228588,0.20578018952059185,0.26472220995103535,0.20578018981129997,0.31481995134600804,0.08881955838601047
Jurkat,NFYC,6630,0.10370769272316831,0.17811366231471784,6642,0.2827754106215706,nan,0.2822333126699882,0.16074960896025972,0.30342005575067366,0.24237867891021136,0.26850675209040253,0.24237867891021136,0.2662355661431166,0.24237867866216814,0.3200523638358514,0.13105955580636616
Jurkat,NHLRC2,6641,0.039679343009663866,0.09257215239743649,6641,0.07172170020968975,nan,0.09594849160817147,0.04304523998444959,0.09542732980667476,0.14971605233749669,0.07020823080327822,0.14971605233749669,0.07013164155779868,0.14971605053163514,0.14704588243193129,0.050368920906699026
Jurkat,NHP2,6642,0.12223237384088238,0.23817480912120303,6642,0.09725761384731024,nan,0.1473357545618318,-0.2101729383565598,0.2334216832124862,-0.06388796403113593,0.10838006108073768,-0.06388796403113593,0.11704679048526764,-0.06388796447392599,0.25261725614129443,-0.25479374757111956
Jurkat,NIFK,6642,0.2532513070803133,0.25939753321297293,6642,0.11707496119459684,nan,0.1503666523377719,-0.045233856553814136,0.3531933934647514,0.04974992148308647,0.12861994908633914,0.04974992148308647,0.21523298273532804,0.049749921617793125,0.14163057748641386,-0.012461847673857687
Jurkat,NIP7,6642,0.11249138988655444,0.2205878976865843,6642,0.11891349650281752,nan,0.1494392964157242,-0.020959741144229858,0.22008364856682813,0.04894278709387893,0.1231138989405806,0.04894278709387893,0.12829626495452998,0.04894278675388547,0.24890645464808545,-0.06041837063353562
Jurkat,NISCH,6642,0.01704336767195545,0.048962288000989625,6641,0.043310788683056385,nan,0.06682887044662289,0.0657030003687648,0.05569435202637013,0.10810961983485959,0.04293704405474834,0.10810961983485959,0.04308452761138058,0.10810962031756648,0.1831046502793767,0.045876567333831934
Jurkat,NKAP,6642,0.26484572493685143,0.20758045281004134,6642,0.18751839295951872,nan,0.17006605550419995,0.31376906401263727,0.23340438143300263,0.49126502524373383,0.149331316632646,0.49126502524373383,0.17020470426065717,0.4912650251903621,0.2225825515391938,0.12022685881369194
Jurkat,NLE1,6642,0.28974381114507625,0.3039558506139954,6642,0.10471044551853724,nan,0.12628346943730367,0.06018411311265854,0.34343829855284336,0.14644480255077383,0.11006544421243,0.14644480255077383,0.19287072777620246,0.14644480146548705,0.20716607596220032,-0.0191937303951205
Jurkat,NMD3,6642,0.15862886026392314,0.19835266422925577,6642,0.13908677923080004,nan,0.18046559671430767,-0.10617726573953987,0.29306616940963326,0.015650904185485176,0.14783871548058014,0.015650904185485176,0.19026778872738725,0.015650904165422936,0.19436134287886978,-0.10663063337240125
Jurkat,NMT1,6642,0.08386898406640916,0.2175630715509685,6642,0.1347783014604911,nan,0.1372002214489614,0.20863757311734388,0.19948674650041132,0.09010876694872604,0.13522997820290603,0.09010876694872604,0.13369876506573494,0.09010876722800011,0.18527149306166749,0.16507024624362507
Jurkat,NOB1,6642,0.09327755892618149,0.20835138709175488,6642,0.09663506359027327,nan,0.13734849654304732,-0.12099757096161726,0.1648647201379011,0.13191233520816464,0.09620293546977783,0.13191233520816464,0.09630793463818685,0.13191233547353276,0.5734189077610495,-0.23505626349617456
Jurkat,NOC2L,6638,0.23249004781199334,0.3830704800380697,6638,0.2010671729145771,nan,0.24774740109001994,-0.12343812852380139,0.46569894331310496,-0.0741118811127932,0.22361665781475237,-0.0741118811127932,0.25753116992083586,-0.07411188142604146,0.5250869238196142,-0.11092633446514444
Jurkat,NOC3L,6642,0.2292656282640114,0.2723816549392751,6642,0.09127875662559871,nan,0.12596676456582778,-0.06501307135870603,0.32637802094889135,-0.02016299139556392,0.1070662673115497,-0.02016299139556392,0.17745221182566054,-0.020162991262497786,0.22081987819901402,-0.08700012715526927
Jurkat,NOC4L,6642,0.16410799229412462,0.30982454883023336,6641,0.11930251329994432,nan,0.16836236588961023,-0.18097086500140666,0.2569104589290851,0.09469175413765892,0.1229344355790258,0.09469175413765892,0.13124234127557913,0.09469175411053211,0.26170790796073484,-0.016587344174317516
Jurkat,NOL10,6642,0.17548001301854285,0.40606363793611844,6641,0.16482229137122067,nan,0.21396004226464108,-0.15453852490335354,0.3221352937757661,0.0539938639076732,0.17120882318824177,0.0539938639076732,0.1688168910834517,0.05399386387318789,0.23175258226383422,-0.050615491401820756
Jurkat,NOL11,6642,0.24067015567255504,0.36199514927356063,6642,0.1817908819018502,nan,0.23304634993254938,-0.16196370246399386,0.4148074798122933,0.018295158561961036,0.194919377268218,0.018295158561961036,0.23377034250022496,0.018295158759350078,0.24903322053640745,-0.005231602127796378
Jurkat,NOL12,6642,0.1424534617978152,0.21183399793000046,6642,0.08811097371187888,nan,0.11216967767356444,0.04063249365092004,0.2112433776723788,0.08622821609672625,0.09218405060897839,0.08622821609672625,0.11444770738724963,0.08622821607519997,0.1411416646206439,0.023590216940311385
Jurkat,NOL6,6642,0.2167474069051246,0.3929851254328651,6639,0.20533527125463205,nan,0.262185394418475,-0.18922011407964057,0.3751864122704663,0.111663613715069,0.20711210623929469,0.111663613715069,0.21828434085184303,0.11166361385826558,0.21340278227849882,0.1901220105252648
Jurkat,NOL7,6642,0.05602592471586227,0.13967993575261806,6642,0.061042351190507535,nan,0.096648106645619,-0.09057962282010974,0.11673913132398778,0.002814145023892175,0.06446168535357058,0.002814145023892175,0.06258607349567545,0.002814144846905834,0.19290976155075001,-0.07137668223415987
Jurkat,NOL8,6642,0.2857119987674113,0.33764835166969803,6642,0.09734655523984623,nan,0.12417221813826118,0.0122061421075352,0.36768728810645196,0.04608452266945631,0.11136073877227619,0.04608452266945631,0.19085200202623784,0.046084522632472695,0.18584748441980334,-0.024807090356532
Jurkat,NOL9,6640,0.16309083142548153,0.31412693682362003,6642,0.16580538187587082,nan,0.19873392327619013,-0.03531659661219486,0.32083168668443485,0.0187509363357119,0.17434510926440197,0.0187509363357119,0.18326702523323588,0.018750936336194495,0.25247719157827925,-0.074471516127924
Jurkat,NOLC1,6642,0.14354158058521796,0.21874336852908194,6642,0.06069164128345825,nan,0.0777224621338257,0.1340439189223829,0.1570060423856955,0.25299311858668083,0.057856195245801455,0.25299311858668083,0.07215595283324051,0.2529931176636232,0.12000081072864494,0.09902761909033116
Jurkat,NOM1,6642,0.10099954067824828,0.18541445181544883,6642,0.09353018736511211,nan,0.12675732547369772,-0.04997850271349592,0.15601922554631656,0.19811327939344828,0.0902150330600166,0.19811327939344828,0.09378100442597503,0.1981132798345403,0.18727369329233642,-0.014526649861741982
Jurkat,NOMO3,6642,0.029955462394052595,0.06473458312009268,6642,0.05173033991431544,nan,0.06254522542852167,0.22670454516323657,0.05938392641327936,0.28327008848822033,0.04802708735410031,0.28327008848822033,0.04783621961302576,0.283270089547874,0.10204374072013646,0.08016861829664272
Jurkat,NOP10,6638,0.12326204931600655,0.3077501897836201,6642,0.2399021438815982,nan,0.29533957613944367,-0.16635174293160687,0.3882204615612816,-0.07288594659067159,0.2538719468465282,-0.07288594659067159,0.2469041086955019,-0.07288594600652064,0.32160863872843,-0.15959435955228837
