context,fold,treatment,source_lines,effective_source_lines,candidate_risk_score,disagreement_risk_score,treatment_risk_risk_score,magnitude_risk_score,mean_mse,zero_mse,ridge_descriptive_mse
CVCL_0320,0,"[('Oxaliplatin', 0.05, 'uM')]",40,22.331956759160715,0.0005513886460996597,0.0006905357748093606,0.0007082418203172927,0.0001518662285202292,0.0005057248394627868,0.000613701305424701,0.00041985264396074727
CVCL_0320,0,"[('PF-06260933', 0.05, 'uM')]",24,13.425123124138755,0.020307950744401865,0.02074465420267207,0.02164659568974477,0.001039290810725609,0.01491302855244975,0.013978150298712612,0.015479133600183012
CVCL_0320,0,"[('PH-797804', 0.05, 'uM')]",40,22.331956759160715,0.0005238156210519181,0.0007084172248229356,0.0007265817690491646,9.390990329344678e-05,0.0004645080511915808,0.0005370249065568795,0.00038212528858377155
CVCL_0320,0,"[('Paclitaxel', 0.05, 'uM')]",40,22.331956759160715,0.0004981359158749271,0.000593292974432847,0.0006085056148029197,0.0001422488530665049,0.0005144650159038731,0.000657678432148671,0.00042350667808728986
CVCL_0320,0,"[('Pemigatinib', 0.05, 'uM')]",40,22.331956759160715,0.000570347307313425,0.0008057024429016118,0.0008263614798990884,0.00013922873930691322,0.0004996129766465956,0.0005315700834778549,0.000408151713778164
CVCL_0320,0,"[('Pimitespib', 0.05, 'uM')]",40,22.331956759160715,0.0005010231828368929,0.0006806669769608299,0.0006981199763700819,0.00011077855318467052,0.0005888348492986027,0.0005819394985974147,0.000502895865448586
CVCL_0320,0,"[('Pralsetinib', 0.05, 'uM')]",40,22.331956759160715,0.0006000099523766951,0.0007641524480773787,0.0007837461005921833,0.00010722868081982337,0.000597886792255458,0.0006022294370873543,0.0004880367139120127
CVCL_0320,0,"[('RMC-6236', 0.05, 'uM')]",40,22.331956759160715,0.0006770259611888073,0.0008467118459498299,0.0008684224061023893,0.00016691473248867648,0.0005253262162840346,0.000687877803609362,0.00042532131919270345
CVCL_0320,0,"[('Regorafenib', 0.05, 'uM')]",40,22.331956759160715,0.00047971069871089627,0.000674402751906412,0.0006916951301604222,0.000109370949361592,0.00042786321915030457,0.0004674426613981513,0.0003581765118148288
CVCL_0320,0,"[('SBI-0640756', 0.05, 'uM')]",40,22.331956759160715,0.0005132075363368714,0.0006502417607171347,0.0006669146263765483,9.319396912140146e-05,0.0004747349702732444,0.0004893429923392916,0.0003817405196866195
CVCL_0320,0,"[('Sapanisertib', 0.05, 'uM')]",40,22.331956759160715,0.0007148989765953844,0.0008686019153417255,0.0008908737593248464,0.00020458244505756868,0.0006100508888897805,0.0007567938712401017,0.0005022089063830538
CVCL_0320,0,"[('Sonidegib', 0.05, 'uM')]",39,21.977324207229337,0.004704875244985255,0.008138649707980101,0.00835282470029537,0.0005654585859744081,0.002198510389313734,0.002187161016733103,0.0019547027932337833
CVCL_0320,0,"[('TAK-733', 0.05, 'uM')]",40,22.331956759160715,0.000602446075805685,0.0007247583547322606,0.0007433419022894979,0.0001414244826547228,0.0004820974060131549,0.0005778545037199985,0.00040352698675803425
CVCL_0320,0,"[('TAK-901', 0.05, 'uM')]",40,22.331956759160715,0.0012262511697487943,0.0013366862168018377,0.001370960222360859,0.00025652091894133713,0.0007782115245484173,0.0009731717140370492,0.0007728336707573582
CVCL_0320,0,"[('Temuterkib', 0.05, 'uM')]",40,22.331956759160715,0.0004863154127715803,0.0006438693685990367,0.0006603788395887552,0.00013112652762233665,0.00043944162878665127,0.0005238087766324071,0.0003589093734259081
CVCL_0320,0,"[('Tomivosertib', 0.05, 'uM')]",40,22.331956759160715,0.0005561809083299275,0.0007043462917282618,0.0007224064530546272,0.00014100634530963174,0.0005599715324444624,0.0006069323400405227,0.00045550529250905505
CVCL_0320,0,"[('Torkinib', 0.05, 'uM')]",40,22.331956759160715,0.000544090853153659,0.000704265648773496,0.0007223237423317906,0.00013301885101115965,0.0004480612982493853,0.0005122384875144865,0.0003559813504691962
CVCL_0320,0,"[('Trametinib', 0.05, 'uM')]",40,22.331956759160715,0.000718395681999155,0.0009006851864570384,0.0009237796784174754,0.0001941854740863913,0.0005348187486953577,0.0006702478731520166,0.00043831767311217377
CVCL_0320,0,"[('Tubulin inhibitor 6', 0.05, 'uM')]",40,22.331956759160715,0.0004961395730941718,0.0006781232976343287,0.0006955110744967473,9.483553440785426e-05,0.00032169855037635054,0.00035443488331618483,0.0002588607732726892
CVCL_0320,0,"[('Tucatinib', 0.05, 'uM')]",40,22.331956759160715,0.0005129048009476935,0.0006587438474340147,0.0006756347153169382,0.0001091551895375355,0.0004389077315956758,0.000509752440008029,0.00037055477901098977
CVCL_0320,0,"[('ULK-101', 0.05, 'uM')]",40,22.331956759160715,0.0007036667124599306,0.0008973528211151648,0.0009203618678104254,0.0001833097721446727,0.000673424814321165,0.0007232957173268719,0.0005223220390980463
CVCL_0320,0,"[('Vemurafenib', 0.05, 'uM')]",40,22.331956759160715,0.0004804736884715442,0.0006220477220871789,0.0006379976636791577,0.0001029752036048056,0.00039676847302640595,0.00046424854045207833,0.0003263339895372485
CVCL_0320,0,"[('Volasertib', 0.05, 'uM')]",40,22.331956759160715,0.0004568474690481197,0.0006184366076093191,0.0006342939565223783,9.656886923677686e-05,0.0003661874607674452,0.00045901893474383935,0.00029701750025021257
CVCL_0320,0,"[('XRK3F2', 0.05, 'uM')]",40,22.331956759160715,0.0005287339561429357,0.0006387022244907174,0.0006550792046058639,0.00011122073149054771,0.00045942844715329606,0.0005328998795299946,0.0003856891271844306
CVCL_0320,0,"[('c-Kit-IN-1', 0.05, 'uM')]",17,9.856876533407588,0.013176821999320758,0.012618071011455106,0.013406700449671053,0.0011793264745031582,0.01736460016477654,0.016911334384895386,0.01775472053965589
CVCL_0320,0,"[('olaparib', 0.05, 'uM')]",32,19.197348962666364,0.020149039305543064,0.0249488948455848,0.025753697905119798,0.0008917493713550142,0.010576280829271976,0.00941771141255901,0.009768540823781993
CVCL_0320,0,"[('palbociclib', 0.05, 'uM')]",40,22.331956759160715,0.0005924515239651123,0.0008476996996902567,0.0008694355894259041,0.000148567535055647,0.0004698537891023028,0.0005120502520229289,0.0003701483513196475
CVCL_0320,0,"[('venetoclax', 0.05, 'uM')]",40,22.331956759160715,0.0009505278095188085,0.000990737299667327,0.001016140820171617,0.0002684286652787493,0.0008934416639448108,0.0009791965265692978,0.0007397771300339347
CVCL_0320,0,"[('vincristine', 0.05, 'uM')]",40,22.331956759160715,0.0007618368493243829,0.0010632808107959915,0.0010905444213292217,0.00014742677268435894,0.0010003524895281202,0.0012087196474957621,0.0008723485612253705
CVCL_0428,0,"[('4EGI-1', 0.05, 'uM')]",40,31.283819812384113,0.0005622332168237924,0.0007388607858606055,0.0007578059342160057,8.740858039260812e-05,0.00043428224638608355,0.00042766654935452074,0.0004125893808634059
CVCL_0428,0,"[('9-ING-41', 0.05, 'uM')]",40,31.283819812384113,0.0007116059632735584,0.0010291597824828131,0.0010555484948541673,0.0001119507442466316,0.0003339696565718623,0.00032065259903443,0.00030549671233566646
CVCL_0428,0,"[('APTO-253', 0.05, 'uM')]",40,31.283819812384113,0.0004759032531224709,0.0006139420835750434,0.0006296841882820956,0.00013372228843355226,0.0003070445364207977,0.0003120295159254737,0.00028768922071816753
CVCL_0428,0,"[('AT7519', 0.05, 'uM')]",40,31.283819812384113,0.00045611997000405934,0.0005448186590802604,0.0005587883682874465,0.00010346661195036811,0.00042623924929546266,0.00047155014336588264,0.0004073434088750547
CVCL_0428,0,"[('AZD-7648', 0.05, 'uM')]",40,31.283819812384113,0.0005482793657200311,0.000727895800566569,0.0007465597954528912,0.00013342593330896272,0.0003384829362039478,0.0003844071366718698,0.0003187945899603656
CVCL_0428,0,"[('AZD-8055', 0.05, 'uM')]",40,31.283819812384113,0.0006376140771896106,0.0007541221426978874,0.0007734586078952693,0.00013894846013001356,0.0003636331564685595,0.0003941860516386708,0.00033970590047378727
CVCL_0428,0,"[('AZD1390', 0.05, 'uM')]",40,31.283819812384113,0.00047838572350757054,0.000611004521289883,0.0006266713038870594,0.00010469018079329012,0.0004260565922549932,0.0004802136454104647,0.00040718372571392513
CVCL_0428,0,"[('AZD2858', 0.05, 'uM')]",40,31.283819812384113,0.0005288717999425908,0.0006321088707110693,0.0006483167904728916,0.0001104217352242047,0.0004891181413985313,0.0005178760789518398,0.0004568161271513214
CVCL_0428,0,"[('Adagrasib', 0.05, 'uM')]",40,31.283819812384113,0.0004823272166986776,0.0005771121000121438,0.0005919098461663009,5.6654676021617134e-05,0.0011626486994433163,0.001156746624607719,0.0011438081579098944
CVCL_0428,0,"[('Afatinib', 0.05, 'uM')]",40,31.283819812384113,0.000671814952773308,0.0007887998169404113,0.000809025453272217,0.00010380008407866692,0.00042064570813871415,0.00042553476805657633,0.00038928892691166174
CVCL_0428,0,"[('Alpelisib', 0.05, 'uM')]",40,31.283819812384113,0.000578250484185369,0.000745232211203761,0.000764340729439755,0.00011667239697718315,0.0003644313177074839,0.00037909177016705184,0.0003412420895045008
CVCL_0428,0,"[('Anastrozole', 0.05, 'uM')]",40,31.283819812384113,0.000493138544422077,0.0006523201305562693,0.0006690462877500197,0.00011496451736446393,0.0003798403041421884,0.0004155141291137991,0.0003555329440063023
CVCL_0428,0,"[('BAY1125976', 0.05, 'uM')]",40,31.283819812384113,0.0005572157972690521,0.00067470957243586,0.0006920098178829333,0.00010781052818019024,0.0005104776998554863,0.0005211616386325159,0.00048165825008354343
CVCL_0428,0,"[('BI-3406', 0.05, 'uM')]",40,31.283819812384113,0.0006284243664755375,0.0007811835038441691,0.0008012138500965835,0.00011648903355920095,0.00041179744084629457,0.0004176996567718688,0.0003812927085775861
CVCL_0428,0,"[('BI-78D3', 0.05, 'uM')]",40,31.283819812384113,0.0005582904413797008,0.0007219976104865885,0.0007405103697298342,0.00011093853934656382,0.0004756875826649043,0.00046865935594590455,0.0004478760228734057
CVCL_0428,0,"[('Belumosudil (mesylate)', 0.05, 'uM')]",40,31.283819812384113,0.0006660743320640764,0.0008210081104070088,0.0008420596004174443,0.00012360647338437774,0.0004683834101047817,0.0004655842014020372,0.00043949300470120416
CVCL_0428,0,"[('Belzutifan', 0.05, 'uM')]",38,29.494674688855298,0.002531129755248452,0.0037611477599046143,0.0038628004020641975,0.0001819597266408738,0.006142760611678925,0.005901090489410906,0.006095279430968597
CVCL_0428,0,"[('Bentamapimod', 0.05, 'uM')]",40,31.283819812384113,0.0006726430491179469,0.0008331990321455157,0.0008545631098928365,0.00014774276432447225,0.0005337569062199669,0.0005179283995148177,0.0004955523923745621
CVCL_0428,0,"[('Bimiralisib', 0.05, 'uM')]",40,31.283819812384113,0.0007848287796911833,0.0008702735347491596,0.0008925882407683685,0.00018551151614127888,0.00048048539916106646,0.0005365687562564508,0.0004417906789296551
CVCL_0428,0,"[('Binimetinib', 0.05, 'uM')]",40,31.283819812384113,0.0012322799043182904,0.00128418348264177,0.0013171112642479685,0.0003341556974472362,0.0011381746010239052,0.001284847926168335,0.0010999925159845482
CVCL_0428,0,"[('Bortezomib', 0.05, 'uM')]",40,31.283819812384113,0.003573629440264319,0.003829846277492991,0.003928047464095374,0.0019185777176907253,0.0027388317764583795,0.004041922560484497,0.0026511739762722403
CVCL_0428,0,"[('Brivudine', 0.05, 'uM')]",40,31.283819812384113,0.0005619780462157802,0.0006971869385977038,0.0007150635267668755,0.00010025689410789517,0.0005487793768845444,0.0005906996561282722,0.0005297024039858181
CVCL_0428,0,"[('CP21R7', 0.05, 'uM')]",40,31.283819812384113,0.0004986359124268576,0.0006571438477860185,0.0006739936900369419,8.739340534077067e-05,0.0004178447570054945,0.0004167295523038881,0.00040095188074921166
CVCL_0428,0,"[('Capivasertib', 0.05, 'uM')]",40,31.283819812384113,0.0005037325684540367,0.0006380590656362215,0.0006544195544986884,9.698603106791527e-05,0.0004523488903734254,0.0004735260048858804,0.00043091113377750526
CVCL_0428,0,"[('Capmatinib', 0.05, 'uM')]",40,31.283819812384113,0.0006684088398212041,0.0008261651792788218,0.0008473489018244321,9.112261931676633e-05,0.000636819245753099,0.0006606080135556079,0.00062136948845085
CVCL_0428,0,"[('Celecoxib', 0.05, 'uM')]",40,31.283819812384113,0.0006067701517897297,0.0008238191536383252,0.0008449427216803331,0.00012357531853739777,0.000425742476521028,0.00041689734815008206,0.00040343023910311847
CVCL_0428,0,"[('DT-061', 0.05, 'uM')]",40,31.283819812384113,0.0006260757943816866,0.0008664082487978874,0.0008886238449209098,0.00010328916990320361,0.0003962007457335933,0.00036548153687046103,0.00037054395562703733
CVCL_0428,0,"[('DTP3', 0.05, 'uM')]",24,19.493833766697414,0.018363922462054712,0.016909098877861167,0.017644277089942085,0.0007324028538345895,0.013331966911615908,0.01253042377266336,0.013960234583080672
CVCL_0428,0,"[('Dabrafenib', 0.05, 'uM')]",40,31.283819812384113,0.0006720888513391664,0.0008363979238772279,0.0008578440244894645,0.00012226055128616286,0.0006096099571735488,0.0006230699415979816,0.0005754407759067211
CVCL_0428,0,"[('ERK5-IN-2', 0.05, 'uM')]",40,31.283819812384113,0.0005462956172840578,0.0007156906538550634,0.0007340416962616032,0.0001372934785489105,0.0005231264267565976,0.0005661150431280144,0.0005044546537627473
CVCL_0428,0,"[('ETC-206', 0.05, 'uM')]",40,31.283819812384113,0.0004099958381001327,0.0005114997332585796,0.0005246151110344406,8.438347537888577e-05,0.0003262580538894727,0.00031934627142580287,0.00031036739650880103
CVCL_0428,0,"[('EX229', 0.05, 'uM')]",40,31.283819812384113,0.0009653828541878023,0.0011968806502169831,0.001227569897658444,0.00020699653570243988,0.0009845805680954514,0.0011062818304120826,0.0009416657506213856
CVCL_0428,0,"[('Elimusertib hydrochloride', 0.05, 'uM')]",40,31.283819812384113,0.0016249822407282007,0.0017240025352218806,0.0017682077284326973,0.00040393653359951026,0.0018637272556867972,0.00209176189354028,0.0018301134412567913
CVCL_0428,0,"[('Encorafenib', 0.05, 'uM')]",40,31.283819812384113,0.0005032236869516072,0.0005951986323412642,0.0006104601357346297,0.00010695091107392255,0.0004729605101140011,0.0004940861713642177,0.00045165085789867376
CVCL_0428,0,"[('Erdafitinib ', 0.05, 'uM')]",40,31.283819812384113,0.0005036829374164733,0.0006312861826066775,0.0006474730078017204,0.00010056885492391598,0.0006162116081114724,0.0006563033331156352,0.0005921565302548163
CVCL_0428,0,"[('Everolimus', 0.05, 'uM')]",40,31.283819812384113,0.0005085536832881693,0.0006148716598814358,0.0006306375998783954,8.555540191604406e-05,0.0004975952666346255,0.0004993340450653685,0.00047331862718358786
CVCL_0428,0,"[('Futibatinib', 0.05, 'uM')]",40,31.283819812384113,0.0005424380025972098,0.000677911747110035,0.0006952940996000355,0.00016581829618709504,0.0006562054836505679,0.0008559699958409138,0.0006449403204163268
CVCL_0428,0,"[('GSK1059615', 0.05, 'uM')]",40,31.283819812384113,0.0006157456265489367,0.0007064932220470128,0.0007246084328687308,0.00013043739830738866,0.0005457892140707519,0.0005784944316430594,0.0005132763947363237
CVCL_0428,0,"[('Gemcitabine', 0.05, 'uM')]",40,31.283819812384113,0.0005708074344150077,0.0006310574100026351,0.0006472383692334718,0.00012593130081900157,0.0005288317669876341,0.0005263439808790851,0.0005006911204581283
CVCL_0428,0,"[('HI-TOPK-032', 0.05, 'uM')]",40,31.283819812384113,0.0007203437091591502,0.0009730067025195668,0.0009979555923277602,0.00017011688465059393,0.0005024218800443518,0.0005029106537266607,0.0004813928035762746
CVCL_0428,0,"[('Hydroxyfasudil', 0.05, 'uM')]",37,29.822971111485653,0.003259450572935915,0.003122972901135944,0.0032097221483897197,0.00026713877612635995,0.004808839119901779,0.0048279258393199315,0.00475640856614134
CVCL_0428,0,"[('IQ 1', 0.05, 'uM')]",40,31.283819812384113,0.0005097397574621795,0.0006159940210593405,0.0006317887395480413,0.00012524004937724552,0.0005802299247719403,0.0006322353434474609,0.0005611277894560186
CVCL_0428,0,"[('Infigratinib', 0.05, 'uM')]",40,31.283819812384113,0.0005778798890938918,0.000658705410528832,0.0006755952928500839,0.00017774588150909075,0.0006009998301767398,0.0007898937858896898,0.0005734462797596769
CVCL_0428,0,"[('Ipatasertib', 0.05, 'uM')]",40,31.283819812384113,0.0006905198470330263,0.0008554291212761411,0.0008773632013088624,0.00014450431227886265,0.0006862143113346662,0.0007182667282473498,0.0006554156855711428
CVCL_0428,0,"[('Irinotecan', 0.05, 'uM')]",40,31.283819812384113,0.0004832410982698808,0.0005880719422554889,0.0006031507100056295,0.00010012086684553144,0.0004254926439631886,0.0004354611166936352,0.0003999273273529702
CVCL_0428,0,"[('Ixazomib', 0.05, 'uM')]",40,31.283819812384113,0.0007446939996735388,0.0009662350201943842,0.0009910102771224455,0.00011885551103695654,0.0007713199985623025,0.0008391606034132353,0.0007409606238306324
CVCL_0428,0,"[('LB-100', 0.05, 'uM')]",40,31.283819812384113,0.000412438019245092,0.0005138278262974011,0.000527002898766565,0.0001005678457088559,0.0002911477960993698,0.00030042124880570655,0.00027732707826568377
CVCL_0428,0,"[('LJI308', 0.05, 'uM')]",40,31.283819812384113,0.000864692522775258,0.0009738616308921793,0.0009988324419406961,0.00027573732221021117,0.0009395254173675317,0.0011680160078944661,0.0009073411309226722
CVCL_0428,0,"[('LY-2584702 (tosylate salt)', 0.05, 'uM')]",40,31.283819812384113,0.0005430155210192127,0.0007559159120947833,0.0007752983713792648,0.00011760321887630916,0.0005540952865287494,0.000622828479964815,0.0005380255556313283
CVCL_0428,0,"[('LY2090314', 0.05, 'uM')]",40,31.283819812384113,0.0005764485559594274,0.0007509248345779281,0.0007701793175158236,0.00010544546082662686,0.00032872791461638416,0.0003248989404959922,0.0003032246487703375
CVCL_0428,0,"[('Lapatinib ditosylate', 0.05, 'uM')]",40,31.283819812384113,0.000491575418062726,0.0006011477137202553,0.0006165617576618004,8.129319797001042e-05,0.0003315269556415882,0.00031898205655747923,0.0003123116659782103
CVCL_0428,0,"[('Lonafarnib', 0.05, 'uM')]",40,31.283819812384113,0.0005351081813334916,0.0006572160822201744,0.0006740677766360761,0.00012394780361547043,0.00039041630238192276,0.00044389980911887643,0.0003762349399517552
CVCL_0428,0,"[('MK-3903', 0.05, 'uM')]",40,31.283819812384113,0.0006382712339861536,0.0007951051840540442,0.0008154924964656862,0.00014194163742786527,0.000533182432589349,0.0005353084945805167,0.0004937257297389299
CVCL_0428,0,"[('MK-8353', 0.05, 'uM')]",40,31.283819812384113,0.0005164798829726325,0.0006407639167615547,0.0006571937607810819,0.00010896979368467016,0.00044139318967342236,0.0004822612819834971,0.00041929960451723617
CVCL_0428,0,"[('ML264', 0.05, 'uM')]",40,31.283819812384113,0.0005329870983035905,0.0006553532299514216,0.0006721571589245353,0.00012701106749352808,0.0006299508352822162,0.0006848159625143288,0.0006063219007566605
CVCL_0428,0,"[('Methylprednisolone succinate', 0.05, 'uM')]",24,19.451085095163798,0.023625826523449377,0.02176976723276528,0.022716278851581163,0.0011636367477959105,0.021731499987420917,0.02134834705132817,0.02195082221526152
CVCL_0428,0,"[('Minodronic acid', 0.05, 'uM')]",40,31.283819812384113,0.0006497125108771666,0.0008515010615818321,0.0008733344221352119,0.0001444575862503424,0.0003490824064939994,0.0003780327647192248,0.00032164413462458595
CVCL_0428,0,"[('NG25', 0.05, 'uM')]",40,31.283819812384113,0.0006138129750096195,0.0007372582086812897,0.000756162265314143,0.00014168217794020794,0.0007508826945341566,0.0008151020688781954,0.0007230069619099426
CVCL_0428,0,"[('NVP-BHG712', 0.05, 'uM')]",40,31.283819812384113,0.0005765133036845948,0.0007433172866585931,0.0007623767042652233,0.00012272452571382165,0.0004591539946907519,0.0004991351713583133,0.0004306767800356583
CVCL_0428,0,"[('OTS514', 0.05, 'uM')]",40,31.283819812384113,0.0006242027532901073,0.0007667970084956278,0.0007864584702519256,0.0002160148750626829,0.0006452910094115282,0.0008395059926974979,0.000622605507265615
CVCL_0428,0,"[('Oleic acid', 0.05, 'uM')]",40,31.283819812384113,0.0005775732070438277,0.0007682682601869674,0.0007879674463456074,0.00012782419925010374,0.00034583716044417443,0.00039228238628724073,0.0003242225153028644
CVCL_0428,0,"[('Oxaliplatin', 0.05, 'uM')]",40,31.283819812384113,0.0005889529299962743,0.0006905357748093606,0.0007082418203172927,0.0001518662285202292,0.0005000303604395457,0.0005532789112204631,0.0004703470105157301
CVCL_0428,0,"[('PH-797804', 0.05, 'uM')]",40,31.283819812384113,0.0005536593824609134,0.0007084172248229356,0.0007265817690491646,9.390990329344678e-05,0.0003176701740134164,0.0003051327655680525,0.00030039143740825545
CVCL_0428,0,"[('Paclitaxel', 0.05, 'uM')]",40,31.283819812384113,0.0005013459039628638,0.000593292974432847,0.0006085056148029197,0.0001422488530665049,0.0003644499671282425,0.00039975216467028464,0.0003343882048426846
CVCL_0428,0,"[('Pemigatinib', 0.05, 'uM')]",40,31.283819812384113,0.0006328832649697707,0.0008057024429016118,0.0008263614798990884,0.00013922873930691322,0.0007046848986079793,0.0008470994937377594,0.0006888034926628919
CVCL_0428,0,"[('Pimitespib', 0.05, 'uM')]",40,31.283819812384113,0.0005696431290551842,0.0006806669769608299,0.0006981199763700819,0.00011077855318467052,0.0005633331572782405,0.0005891975287979766,0.0005520191501305769
CVCL_0428,0,"[('Pralsetinib', 0.05, 'uM')]",40,31.283819812384113,0.0006695391900101612,0.0007641524480773787,0.0007837461005921833,0.00010722868081982337,0.0004997648075622039,0.0005257973858400779,0.00046687876210588686
CVCL_0428,0,"[('RMC-6236', 0.05, 'uM')]",40,31.283819812384113,0.0006887493459287514,0.0008467118459498299,0.0008684224061023893,0.00016691473248867648,0.0003715654589158275,0.00037291032706949156,0.00034139579110100635
CVCL_0428,0,"[('Regorafenib', 0.05, 'uM')]",40,31.283819812384113,0.000519341450240887,0.000674402751906412,0.0006916951301604222,0.000109370949361592,0.00048625930612867835,0.0005155335342281743,0.00045977948600308614
CVCL_0428,0,"[('SBI-0640756', 0.05, 'uM')]",40,31.283819812384113,0.0005295813207290105,0.0006502417607171347,0.0006669146263765483,9.319396912140146e-05,0.000487871347811071,0.0005107310474181197,0.00046228547152408193
CVCL_0428,0,"[('Sapanisertib', 0.05, 'uM')]",40,31.283819812384113,0.000727585023341091,0.0008686019153417255,0.0008908737593248464,0.00020458244505756868,0.0007549252541678772,0.0007728105634713751,0.0006979557306938593
CVCL_0428,0,"[('Sonidegib', 0.05, 'uM')]",39,30.67124546118306,0.006361951798312006,0.008138649707980101,0.00835282470029537,0.0005654585859744081,0.005625052753832018,0.005992430613133377,0.005556929100296182
CVCL_0428,0,"[('TAK-733', 0.05, 'uM')]",40,31.283819812384113,0.000605475615403179,0.0007247583547322606,0.0007433419022894979,0.0001414244826547228,0.0005013398865138112,0.0005667607097382958,0.0004662576832115847
CVCL_0428,0,"[('TAK-901', 0.05, 'uM')]",40,31.283819812384113,0.0011401191152946432,0.0013366862168018377,0.001370960222360859,0.00025652091894133713,0.0006012144851633542,0.0006723491613566176,0.0005477261484407665
CVCL_0428,0,"[('Temuterkib', 0.05, 'uM')]",40,31.283819812384113,0.0005108096399230405,0.0006438693685990367,0.0006603788395887552,0.00013112652762233665,0.0003868114942019235,0.000395709516597146,0.00036342410286408704
CVCL_0428,0,"[('Tomivosertib', 0.05, 'uM')]",40,31.283819812384113,0.0005913709522366954,0.0007043462917282618,0.0007224064530546272,0.00014100634530963174,0.0006606624669581711,0.0007147269196626854,0.0006357756414702815
CVCL_0428,0,"[('Torkinib', 0.05, 'uM')]",40,31.283819812384113,0.0005566787259025813,0.000704265648773496,0.0007223237423317906,0.00013301885101115965,0.0005122357179120138,0.0005148467945737241,0.0004829381159698157
CVCL_0428,0,"[('Trametinib', 0.05, 'uM')]",40,31.283819812384113,0.0007428597835464233,0.0009006851864570384,0.0009237796784174754,0.0001941854740863913,0.0004181166034538856,0.00046018876237571436,0.00039283798349788024
CVCL_0428,0,"[('Tubulin inhibitor 6', 0.05, 'uM')]",40,31.283819812384113,0.0005262367036608763,0.0006781232976343287,0.0006955110744967473,9.483553440785426e-05,0.0004315293253339086,0.0004198541122473212,0.0004088799363341601
CVCL_0428,0,"[('Tucatinib', 0.05, 'uM')]",40,31.283819812384113,0.0005380068922820174,0.0006587438474340147,0.0006756347153169382,0.0001091551895375355,0.000513656677772387,0.0005333315676807406,0.00048745947359085494
CVCL_0428,0,"[('ULK-101', 0.05, 'uM')]",40,31.283819812384113,0.0007669931196469193,0.0008973528211151648,0.0009203618678104254,0.0001833097721446727,0.0006686064516532499,0.0006741124556479445,0.000616791374468045
CVCL_0428,0,"[('Vemurafenib', 0.05, 'uM')]",40,31.283819812384113,0.0004991102060842712,0.0006220477220871789,0.0006379976636791577,0.0001029752036048056,0.00035777572947003034,0.0003554126489297574,0.00033502985455113464
CVCL_0428,0,"[('Volasertib', 0.05, 'uM')]",40,31.283819812384113,0.0004808233682349274,0.0006184366076093191,0.0006342939565223783,9.656886923677686e-05,0.00032650499588741667,0.00035719915191518957,0.0003103857172579214
CVCL_0428,0,"[('XRK3F2', 0.05, 'uM')]",40,31.283819812384113,0.0005426594477755724,0.0006387022244907174,0.0006550792046058639,0.00011122073149054771,0.00030300418957269326,0.00028364704066027966,0.0002848359796270391
CVCL_0428,0,"[('palbociclib', 0.05, 'uM')]",40,31.283819812384113,0.0006382771890723265,0.0008476996996902567,0.0008694355894259041,0.000148567535055647,0.0005026437238263063,0.0006579599549340023,0.00048424174628387617
CVCL_0428,0,"[('venetoclax', 0.05, 'uM')]",40,31.283819812384113,0.0009290877180255327,0.000990737299667327,0.001016140820171617,0.0002684286652787493,0.0007312150220412561,0.0008777389890551528,0.0007118570652314615
CVCL_0428,0,"[('vincristine', 0.05, 'uM')]",40,31.283819812384113,0.000810614173394665,0.0010632808107959915,0.0010905444213292217,0.00014742677268435894,0.0016218956206545357,0.0017684308205196534,0.0015812869450144932
CVCL_1055,0,"[('4EGI-1', 0.05, 'uM')]",40,17.473369230798784,0.0003830374145028297,0.0007388607858606055,0.0007578059342160057,8.740858039260812e-05,0.0002395265002369689,0.00019220168890552458,0.00022786214380191805
CVCL_1055,0,"[('9-ING-41', 0.05, 'uM')]",40,17.473369230798784,0.00039047804995886494,0.0010291597824828131,0.0010555484948541673,0.0001119507442466316,0.00022664250957028673,0.00019114652721515573,0.00019486016283836875
CVCL_1055,0,"[('APTO-253', 0.05, 'uM')]",40,17.473369230798784,0.00031047716093539015,0.0006139420835750434,0.0006296841882820956,0.00013372228843355226,0.0002033459335601621,0.00021780972929109305,0.0001787945706367688
CVCL_1055,0,"[('AT7519', 0.05, 'uM')]",40,17.473369230798784,0.0003123859121057467,0.0005448186590802604,0.0005587883682874465,0.00010346661195036811,0.0002086591811783638,0.00020915064041301942,0.00019657474010139418
CVCL_1055,0,"[('AZD-7648', 0.05, 'uM')]",40,17.473369230798784,0.00035084370850809067,0.000727895800566569,0.0007465597954528912,0.00013342593330896272,0.00019150662693049488,0.00020914557159864967,0.00017688666518670884
CVCL_1055,0,"[('AZD-8055', 0.05, 'uM')]",40,17.473369230798784,0.0004512235074470684,0.0007541221426978874,0.0007734586078952693,0.00013894846013001356,0.0003328855088437552,0.0003003565623405916,0.0002983478197199253
CVCL_1055,0,"[('AZD1390', 0.05, 'uM')]",40,17.473369230798784,0.0003166559333458227,0.000611004521289883,0.0006266713038870594,0.00010469018079329012,0.0001769134704500043,0.00016834276390184622,0.00016728510722248863
CVCL_1055,0,"[('AZD2858', 0.05, 'uM')]",40,17.473369230798784,0.0003756859045340839,0.0006321088707110693,0.0006483167904728916,0.0001104217352242047,0.000222959013257881,0.00018906180759746817,0.00018286107755394526
