landmark_id,animal_id,source_id,strain,diet,sex,landmark_date,current_state,current_missing_items,current_complete,label,label_reason,outcome_date,outcome_gap_days,target_complete,window_assessment_count,window_complete_count,window_identifiable_count,fold
DO-40-2070|2020-11-24,DO-40-2070,DO-40-2070,J:DO,CR40,f,2020-11-24,1,0,True,1,observed_burden,2020-12-01T00:00:00,7.0,True,1,1,1,4
DO-40-2070|2020-12-01,DO-40-2070,DO-40-2070,J:DO,CR40,f,2020-12-01,1,0,True,2,terminal_ES,2020-12-08T00:00:00,,False,0,0,0,4
DO-40-2073|2019-10-08,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-10-08,-1,2,False,0,observed_burden,2019-10-15T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2019-10-15,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-10-15,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2073|2019-11-05,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-11-05,0,0,True,0,observed_burden,2019-11-12T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2019-11-12,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-11-12,0,0,True,1,observed_burden,2019-11-19T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2019-11-19,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-11-19,1,0,True,1,observed_burden,2019-11-25T00:00:00,6.0,True,1,1,1,0
DO-40-2073|2019-11-25,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-11-25,1,0,True,1,observed_burden,2019-12-03T00:00:00,8.0,True,1,1,1,0
DO-40-2073|2019-12-03,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-12-03,1,0,True,1,observed_burden,2019-12-10T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2019-12-10,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-12-10,1,0,True,1,observed_burden,2019-12-17T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2019-12-17,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-12-17,1,0,True,1,observed_burden,2019-12-23T00:00:00,6.0,True,1,1,1,0
DO-40-2073|2019-12-23,DO-40-2073,DO-40-2073,J:DO,CR40,f,2019-12-23,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2073|2020-01-02,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-01-02,1,0,True,1,observed_burden,2020-01-07T00:00:00,5.0,True,1,1,1,0
DO-40-2073|2020-01-07,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-01-07,1,0,True,1,observed_burden,2020-01-14T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-01-14,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-01-14,1,0,True,0,observed_burden,2020-01-20T00:00:00,6.0,True,1,1,1,0
DO-40-2073|2020-01-20,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-01-20,0,0,True,1,observed_burden,2020-01-27T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-01-27,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-01-27,1,0,True,1,observed_burden,2020-02-03T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-02-03,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-02-03,1,0,True,1,observed_burden,2020-02-10T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-02-10,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-02-10,1,0,True,1,observed_burden,2020-02-17T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-02-17,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-02-17,1,0,True,1,observed_burden,2020-02-24T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-02-24,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-02-24,1,0,True,1,observed_burden,2020-03-02T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-03-02,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-03-02,1,0,True,1,observed_burden,2020-03-08T00:00:00,6.0,True,1,1,1,0
DO-40-2073|2020-03-08,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-03-08,1,0,True,1,observed_burden,2020-03-15T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-03-15,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-03-15,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2073|2020-03-29,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-03-29,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2073|2020-04-12,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-04-12,0,0,True,1,observed_burden,2020-04-19T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-04-19,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-04-19,1,0,True,0,observed_burden,2020-04-26T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-04-26,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-04-26,0,0,True,0,observed_burden,2020-05-03T00:00:00,7.0,True,1,1,1,0
DO-40-2073|2020-05-03,DO-40-2073,DO-40-2073,J:DO,CR40,f,2020-05-03,0,0,True,2,terminal_FD,2020-05-10T00:00:00,,False,0,0,0,0
DO-40-2077|2019-10-08,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-10-08,-1,2,False,1,observed_burden,2019-10-15T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2019-10-15,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-10-15,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2077|2019-11-05,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-11-05,1,0,True,1,observed_burden,2019-11-12T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2019-11-12,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-11-12,1,0,True,1,observed_burden,2019-11-19T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2019-11-19,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-11-19,1,0,True,1,observed_burden,2019-11-25T00:00:00,6.0,True,1,1,1,3
DO-40-2077|2019-11-25,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-11-25,1,0,True,1,observed_burden,2019-12-03T00:00:00,8.0,True,1,1,1,3
DO-40-2077|2019-12-03,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-12-03,1,0,True,1,observed_burden,2019-12-10T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2019-12-10,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-12-10,1,0,True,1,observed_burden,2019-12-17T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2019-12-17,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-12-17,1,0,True,1,observed_burden,2019-12-23T00:00:00,6.0,True,1,1,1,3
DO-40-2077|2019-12-23,DO-40-2077,DO-40-2077,J:DO,CR40,f,2019-12-23,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2077|2020-01-02,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-01-02,0,0,True,1,observed_burden,2020-01-07T00:00:00,5.0,True,1,1,1,3
DO-40-2077|2020-01-07,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-01-07,1,0,True,1,observed_burden,2020-01-14T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-01-14,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-01-14,1,0,True,1,observed_burden,2020-01-20T00:00:00,6.0,True,1,1,1,3
DO-40-2077|2020-01-20,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-01-20,1,0,True,1,observed_burden,2020-01-27T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-01-27,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-01-27,1,0,True,1,observed_burden,2020-02-03T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-02-03,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-02-03,1,0,True,1,observed_burden,2020-02-10T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-02-10,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-02-10,1,0,True,1,observed_burden,2020-02-17T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-02-17,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-02-17,1,0,True,1,observed_burden,2020-02-24T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-02-24,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-02-24,1,0,True,1,observed_burden,2020-03-02T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-03-02,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-03-02,1,0,True,1,observed_burden,2020-03-08T00:00:00,6.0,True,1,1,1,3
DO-40-2077|2020-03-08,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-03-08,1,0,True,1,observed_burden,2020-03-15T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-03-15,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-03-15,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2077|2020-03-29,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-03-29,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2077|2020-04-12,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-04-12,1,0,True,1,observed_burden,2020-04-19T00:00:00,7.0,True,1,1,1,3
DO-40-2077|2020-04-19,DO-40-2077,DO-40-2077,J:DO,CR40,f,2020-04-19,1,0,True,2,terminal_ES,2020-04-22T00:00:00,,False,0,0,0,3
DO-40-2078|2019-10-08,DO-40-2078,DO-40-2078,J:DO,CR40,f,2019-10-08,1,2,False,1,observed_burden,2019-10-15T00:00:00,7.0,True,1,1,1,4
DO-40-2078|2019-10-15,DO-40-2078,DO-40-2078,J:DO,CR40,f,2019-10-15,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-40-2078|2019-11-05,DO-40-2078,DO-40-2078,J:DO,CR40,f,2019-11-05,1,0,True,2,terminal_FD,2019-11-07T00:00:00,,False,0,0,0,4
DO-40-2081|2019-10-15,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-10-15,0,0,True,1,observed_burden,2019-10-22T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2019-10-22,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-10-22,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2019-11-13,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-11-13,1,0,True,1,observed_burden,2019-11-20T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2019-11-20,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-11-20,1,0,True,1,observed_burden,2019-11-26T00:00:00,6.0,True,1,1,1,0
DO-40-2081|2019-11-26,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-11-26,1,0,True,1,observed_burden,2019-12-04T00:00:00,8.0,True,1,1,1,0
DO-40-2081|2019-12-04,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-12-04,1,0,True,1,observed_burden,2019-12-11T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2019-12-11,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-12-11,1,0,True,1,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,0
DO-40-2081|2019-12-19,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-12-19,1,0,True,0,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,0
DO-40-2081|2019-12-24,DO-40-2081,DO-40-2081,J:DO,CR40,f,2019-12-24,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2020-01-03,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-01-03,1,0,True,0,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,0
DO-40-2081|2020-01-08,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-01-08,0,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-01-15,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,0
DO-40-2081|2020-01-20,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-01-20,1,0,True,1,observed_burden,2020-01-27T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-01-27,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-01-27,1,0,True,0,observed_burden,2020-02-03T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-02-03,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-02-03,0,0,True,1,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,0
DO-40-2081|2020-02-11,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-02-11,1,0,True,1,observed_burden,2020-02-18T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-02-18,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-02-18,1,0,True,1,observed_burden,2020-02-25T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-02-25,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-02-25,1,0,True,0,observed_burden,2020-03-03T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-03-03,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-03-03,0,0,True,0,observed_burden,2020-03-09T00:00:00,6.0,True,1,1,1,0
DO-40-2081|2020-03-09,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-03-09,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2020-03-23,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-03-23,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2020-04-06,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-04-06,1,0,True,0,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-04-13,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-04-13,0,0,True,1,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-04-20,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-04-20,1,0,True,0,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-04-27,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-04-27,0,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-05-04,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-05-11,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-05-11,0,0,True,1,observed_burden,2020-05-18T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-05-18,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-05-18,1,0,True,0,observed_burden,2020-05-26T00:00:00,8.0,True,1,1,1,0
DO-40-2081|2020-05-26,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-05-26,0,0,True,0,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,0
DO-40-2081|2020-06-01,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-06-01,0,0,True,0,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-06-08,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-06-08,0,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-06-15,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-06-15,1,0,True,0,observed_burden,2020-06-21T00:00:00,6.0,True,1,1,1,0
DO-40-2081|2020-06-21,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-06-21,0,0,True,1,observed_burden,2020-06-29T00:00:00,8.0,True,1,1,1,0
DO-40-2081|2020-06-29,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-06-29,1,0,True,1,observed_burden,2020-07-06T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-07-06,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-07-06,1,0,True,1,observed_burden,2020-07-13T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-07-13,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-07-13,1,0,True,1,observed_burden,2020-07-20T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-07-20,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-07-20,1,0,True,1,observed_burden,2020-07-27T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-07-27,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-07-27,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2020-08-10,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-08-10,1,0,True,1,observed_burden,2020-08-17T00:00:00,7.0,True,1,1,1,0
DO-40-2081|2020-08-17,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-08-17,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-40-2081|2020-08-31,DO-40-2081,DO-40-2081,J:DO,CR40,f,2020-08-31,1,0,True,2,terminal_FD,2020-09-02T00:00:00,,False,0,0,0,0
DO-40-2087|2019-10-08,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-10-08,1,2,False,1,observed_burden,2019-10-15T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2019-10-15,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-10-15,1,0,True,1,observed_burden,2019-10-22T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2019-10-22,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-10-22,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-40-2087|2019-11-13,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-11-13,1,0,True,1,observed_burden,2019-11-20T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2019-11-20,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-11-20,1,0,True,1,observed_burden,2019-11-26T00:00:00,6.0,True,1,1,1,4
DO-40-2087|2019-11-26,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-11-26,1,0,True,1,observed_burden,2019-12-04T00:00:00,8.0,True,1,1,1,4
DO-40-2087|2019-12-04,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-12-04,1,0,True,1,observed_burden,2019-12-11T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2019-12-11,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-12-11,1,0,True,1,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,4
DO-40-2087|2019-12-19,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-12-19,1,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,4
DO-40-2087|2019-12-24,DO-40-2087,DO-40-2087,J:DO,CR40,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-40-2087|2020-01-03,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-01-03,1,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,4
DO-40-2087|2020-01-08,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-01-08,1,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-01-15,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,4
DO-40-2087|2020-01-20,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-01-20,1,0,True,0,observed_burden,2020-01-27T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-01-27,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-01-27,0,0,True,1,observed_burden,2020-02-03T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-02-03,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-02-03,1,0,True,1,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,4
DO-40-2087|2020-02-11,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-02-11,1,0,True,1,observed_burden,2020-02-18T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-02-18,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-02-18,1,0,True,1,observed_burden,2020-02-25T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-02-25,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-02-25,1,0,True,0,observed_burden,2020-03-03T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-03-03,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-03-03,0,0,True,0,observed_burden,2020-03-09T00:00:00,6.0,True,1,1,1,4
DO-40-2087|2020-03-09,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-03-09,0,0,True,1,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-03-16,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-03-16,1,0,True,0,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-03-23,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-03-23,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-40-2087|2020-04-06,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-04-06,1,0,True,1,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-04-13,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-04-13,1,0,True,1,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-04-20,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-04-20,1,0,True,1,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-04-27,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-04-27,1,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-05-04,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-05-11,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-05-11,0,0,True,1,observed_burden,2020-05-18T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-05-18,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-05-18,1,0,True,1,observed_burden,2020-05-26T00:00:00,8.0,True,1,1,1,4
DO-40-2087|2020-05-26,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-05-26,1,0,True,1,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,4
DO-40-2087|2020-06-01,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-06-01,1,0,True,1,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-06-08,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-06-08,1,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,4
DO-40-2087|2020-06-15,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-06-15,1,0,True,1,observed_burden,2020-06-21T00:00:00,6.0,True,1,1,1,4
DO-40-2087|2020-06-21,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-06-21,1,0,True,1,observed_burden,2020-06-29T00:00:00,8.0,True,1,1,1,4
DO-40-2087|2020-06-29,DO-40-2087,DO-40-2087,J:DO,CR40,f,2020-06-29,1,0,True,2,terminal_ES,2020-07-05T00:00:00,,False,0,0,0,4
DO-40-2088|2019-10-08,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-10-08,1,2,False,1,observed_burden,2019-10-15T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2019-10-15,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-10-15,1,0,True,1,observed_burden,2019-10-22T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2019-10-22,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-10-22,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2088|2019-11-13,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-11-13,1,0,True,1,observed_burden,2019-11-20T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2019-11-20,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-11-20,1,0,True,1,observed_burden,2019-11-26T00:00:00,6.0,True,1,1,1,3
DO-40-2088|2019-11-26,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-11-26,1,0,True,1,observed_burden,2019-12-04T00:00:00,8.0,True,1,1,1,3
DO-40-2088|2019-12-04,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-12-04,1,0,True,1,observed_burden,2019-12-11T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2019-12-11,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-12-11,1,0,True,1,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,3
DO-40-2088|2019-12-19,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-12-19,1,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,3
DO-40-2088|2019-12-24,DO-40-2088,DO-40-2088,J:DO,CR40,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-40-2088|2020-01-03,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-01-03,1,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,3
DO-40-2088|2020-01-08,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-01-08,1,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-01-15,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,3
DO-40-2088|2020-01-20,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-01-20,1,0,True,1,observed_burden,2020-01-27T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-01-27,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-01-27,1,0,True,1,observed_burden,2020-02-03T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-02-03,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-02-03,1,0,True,1,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,3
DO-40-2088|2020-02-11,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-02-11,1,0,True,1,observed_burden,2020-02-18T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-02-18,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-02-18,1,0,True,1,observed_burden,2020-02-25T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-02-25,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-02-25,1,0,True,1,observed_burden,2020-03-03T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-03-03,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-03-03,1,0,True,0,observed_burden,2020-03-09T00:00:00,6.0,True,1,1,1,3
DO-40-2088|2020-03-09,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-03-09,0,0,True,1,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,3
DO-40-2088|2020-03-16,DO-40-2088,DO-40-2088,J:DO,CR40,f,2020-03-16,1,0,True,1,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,3
